,lat,lon
9521,37.8102044406,-122.364937494
9522,37.7907880214,-122.419039119
9523,37.7620347867,-122.416078424
9524,37.7636979309,-122.415155941
9525,37.7875490095,-122.421762502
9526,37.7586968166,-122.417964484
9527,37.7896188193,-122.420497289
9528,37.7636337703,-122.416230393
9529,37.7905770711,-122.420691681
9530,37.7586968166,-122.417964484
9531,37.7636337703,-122.416230393
9532,37.7636337703,-122.416230393
9533,37.760279276,-122.417566721
9534,37.7853750846,-122.416261837
9535,37.7587640201,-122.416872884
9536,37.7886989512,-122.420307356
9537,37.7620990021,-122.415000537
9538,37.7636337703,-122.416230393
9539,37.7653161356,-122.415308389
9540,37.7604330004,-122.41592985
9541,37.7652491154,-122.41638971
9542,37.789829767,-122.418844748
9543,37.787965257,-122.418467748
9544,37.7636337703,-122.416230393
9545,37.764614699,-122.413310043
9546,37.7912889898,-122.422516967
9547,37.7868262082,-122.419930112
9548,37.7636337703,-122.416230393
9549,37.7652491154,-122.41638971
9550,37.7870372044,-122.418274172
9551,37.7636337703,-122.416230393
9552,37.7905770711,-122.420691681
9553,37.7636337703,-122.416230393
9554,37.7843944492,-122.416916142
9555,37.7907880214,-122.419039119
9556,37.7905770711,-122.420691681
9557,37.7636979309,-122.415155941
9558,37.7877570602,-122.420120319
9559,37.7578801214,-122.417955822
9560,37.7961931796,-122.417805281
9561,37.7844496613,-122.416075285
9562,37.7594801326,-122.418108926
9563,37.8062946812,-122.416280805
9564,37.7622714633,-122.412041634
9565,37.7912255174,-122.404195425
9566,37.7889098399,-122.418658295
9567,37.7907880214,-122.419039119
9568,37.7856843389,-122.421395819
9569,37.7870372043,-122.418274172
9570,37.7636337703,-122.416230393
9571,37.7620347867,-122.416078424
9572,37.7626952876,-122.418277911
9573,37.7571005796,-122.417812559
9574,37.7571005796,-122.417812559
9575,37.7653161356,-122.415308389
9576,37.760301234,-122.418120086
9577,37.7905770711,-122.420691681
9578,37.7844496613,-122.416075285
9579,37.787965257,-122.418467748
9580,37.7905770711,-122.420691681
9581,37.7948181045,-122.42323143
9582,37.7842362878,-122.417710345
9583,37.751684599,-122.414073325
9584,37.7865167265,-122.419016755
9585,37.7870631862,-122.41763416
9586,37.7604330004,-122.41592985
9587,37.7909741243,-122.41739283
9588,37.7580774437,-122.414683321
9589,37.787965257,-122.418467748
9590,37.7853750846,-122.416261837
9591,37.755504342,-122.41766064
9592,37.7583511642,-122.430375434
9593,37.7586968166,-122.417964484
9594,37.7668407192,-122.411582899
9595,37.7620555366,-122.41663371
9596,37.787965257,-122.418467748
9597,37.7620990021,-122.415000537
9598,37.7917052018,-122.419225511
9599,37.7909741244,-122.41739283
9600,37.7844496613,-122.416075285
9601,37.7844496613,-122.416075285
9602,37.7619974241,-122.406185128
9603,37.7634954373,-122.418486297
9604,37.7877570602,-122.420120319
9605,37.7868262082,-122.419930112
9606,37.7853750846,-122.416261837
9607,37.7898297669,-122.418844748
9608,37.7718165836,-122.401658145
9609,37.7620347867,-122.416078424
9610,37.756413769,-122.415617252
9611,37.7870372044,-122.418274172
9612,37.8061515936,-122.418537075
9613,37.7644225166,-122.416374836
9614,37.762985764,-122.413881627
9615,37.7588312135,-122.415781282
9616,37.7174580137,-122.440388229
9617,37.7604330004,-122.41592985
9618,37.7844496613,-122.416075285
9619,37.7984867748,-122.446640402
9620,37.7844496613,-122.416075285
9621,37.7588312135,-122.415781282
9622,37.789829767,-122.418844748
9623,37.760301234,-122.418120086
9624,37.754748511,-122.416557578
9625,37.7605000726,-122.414845139
9626,37.7596123169,-122.415921585
9627,37.7844496613,-122.416075285
9628,37.7889098399,-122.418658295
9629,37.7879209376,-122.410882826
9630,37.7844496613,-122.416075285
9631,37.7588312135,-122.415781282
9632,37.7652491154,-122.41638971
9633,37.7853750846,-122.416261837
9634,37.7604330004,-122.41592985
9635,37.7874861572,-122.418368839
9636,37.7899500809,-122.425618312
9637,37.7844496613,-122.416075285
9638,37.7853750846,-122.416261837
9639,37.7853750846,-122.416261837
9640,37.7889098399,-122.418658295
9641,37.7750122064,-122.39906398
9642,37.7886989511,-122.420307356
9643,37.7636337703,-122.416230393
9644,37.7907880214,-122.419039119
9645,37.7636337703,-122.416230393
9646,37.7853750846,-122.416261837
9647,37.7586968166,-122.417964484
9648,37.7638222259,-122.413591696
9649,37.7652491154,-122.41638971
9650,37.7635718956,-122.417332583
9651,37.7571447586,-122.416167671
9652,37.787965257,-122.418467748
9653,37.7634954373,-122.418486297
9654,37.7636337703,-122.416230393
9655,37.7636337703,-122.416230393
9656,37.75155229,-122.416254017
9657,37.7588520014,-122.416331137
9658,37.7604330004,-122.41592985
9659,37.7636337703,-122.416230393
9660,37.787965257,-122.418467748
9661,37.7578801214,-122.417955822
9662,37.7634954373,-122.418486297
9663,37.7870372044,-122.418274172
9664,37.7596123169,-122.415921585
9665,37.7604330004,-122.41592985
9666,37.7649108442,-122.42108285
9667,37.7796457696,-122.47284403
9668,37.7888082904,-122.411888792
9669,37.7652491154,-122.41638971
9670,37.7620990021,-122.415000537
9671,37.7853750846,-122.416261837
9672,37.7638222259,-122.413591696
9673,37.7880116319,-122.421861006
9674,37.7603656932,-122.417028392
9675,37.7833430636,-122.419159191
9676,37.7620990021,-122.415000537
9677,37.7903690689,-122.422330464
9678,37.7870631862,-122.41763416
9679,37.7913636074,-122.414955527
9680,37.7863086886,-122.416452066
9681,37.7870372044,-122.418274172
9682,37.7636337703,-122.416230393
9683,37.7921733285,-122.422695629
9684,37.7874861572,-122.418368839
9685,37.787965257,-122.418467748
9686,37.789829767,-122.418844748
9687,37.7872450378,-122.41664237
9688,37.7628232674,-122.416082198
9689,37.7562822237,-122.417802963
9690,37.7578884408,-122.417817853
9691,37.7841847091,-122.418562097
9692,37.7907880214,-122.419039119
9693,37.7853750846,-122.416261837
9694,37.7872450378,-122.41664237
9695,37.787965257,-122.418467748
9696,37.7652491154,-122.41638971
9697,37.7652491154,-122.41638971
9698,37.7913636074,-122.414955527
9699,37.7586968166,-122.417964484
9700,37.7572102588,-122.415078609
9701,37.787805224,-122.419295456
9702,37.7870372044,-122.418274172
9703,37.787965257,-122.418467748
9704,37.7642205604,-122.419658344
9705,37.765448018,-122.413107623
9706,37.787965257,-122.418467748
9707,37.7777984629,-122.413684555
9708,37.7914943052,-122.420874632
9709,37.7578884408,-122.417817853
9710,37.7870372044,-122.418274172
9711,37.7874861572,-122.418368839
9712,37.765181804,-122.417488324
9713,37.7889098399,-122.418658295
9714,37.7853750846,-122.416261837
9715,37.7870372044,-122.418274172
9716,37.7652491154,-122.41638971
9717,37.7604330004,-122.41592985
9718,37.7886989512,-122.420307356
9719,37.7604330004,-122.41592985
9720,37.7844496613,-122.416075285
9721,37.7604549121,-122.416482528
9722,37.7636979309,-122.415155941
9723,37.7586968166,-122.417964484
9724,37.7636337703,-122.416230393
9725,37.7590272975,-122.412502864
9726,37.7634954373,-122.418486297
9727,37.7898297669,-122.418844748
9728,37.7604330004,-122.41592985
9729,37.7595460925,-122.417016664
9730,37.7923840814,-122.421056878
9731,37.7912635361,-122.419062415
9732,37.7620347867,-122.416078424
9733,37.7870372043,-122.418274172
9734,37.7844496613,-122.416075285
9735,37.7886989512,-122.420307356
9736,37.7853750846,-122.416261837
9737,37.7636979309,-122.415155941
9738,37.787965257,-122.418467748
9739,37.7635887638,-122.417913862
9740,37.7844496613,-122.416075285
9741,37.7634954373,-122.418486297
9742,37.7888565421,-122.419508198
9743,37.7605000726,-122.414845139
9744,37.7605000726,-122.414845139
9745,37.7606516284,-122.413223677
9746,37.7636979309,-122.415155941
9747,37.7844496613,-122.416075285
9748,37.7636337703,-122.416230393
9749,37.7872450378,-122.41664237
9750,37.7620990021,-122.415000537
9751,37.7634954373,-122.418486297
9752,37.7868262082,-122.419930112
9753,37.7844496613,-122.416075285
9754,37.7863086886,-122.416452066
9755,37.7652491154,-122.41638971
9756,37.7649968623,-122.42058044
9757,37.7868262082,-122.419930112
9758,37.7907880214,-122.419039119
9759,37.7652491154,-122.41638971
9760,37.7636337703,-122.416230393
9761,37.7898297669,-122.418844748
9762,37.7844496613,-122.416075285
9763,37.7588312135,-122.415781282
9764,37.7853750846,-122.416261837
9765,37.7588312135,-122.415781282
9766,37.7844496613,-122.416075285
9767,37.7586968166,-122.417964484
9768,37.7853750846,-122.416261837
9769,37.787965257,-122.418467748
9770,37.7627583408,-122.41718521
9771,37.7870372043,-122.418274172
9772,37.7657766621,-122.420908469
9773,37.7768766735,-122.491956779
9774,37.7877245364,-122.418484652
9775,37.7853750846,-122.416261837
9776,37.789829767,-122.418844748
9777,37.7620990021,-122.415000537
9778,37.7870372044,-122.418274172
9779,37.7914943052,-122.420874632
9780,37.7920560718,-122.408603298
9781,37.7586968166,-122.417964484
9782,37.7636337703,-122.416230393
9783,37.7604330004,-122.41592985
9784,37.7627583408,-122.41718521
9785,37.756413769,-122.415617252
9786,37.7907880214,-122.419039119
9787,37.7638222259,-122.413591696
9788,37.7636337703,-122.416230393
9789,37.7571677817,-122.416720982
9790,37.7870372044,-122.418274172
9791,37.7636337703,-122.416230393
9792,37.7604330004,-122.41592985
9793,37.7909741243,-122.41739283
9794,37.7644278689,-122.408427408
9795,37.7905770711,-122.420691681
9796,37.7571677817,-122.416720982
9797,37.7898297669,-122.418844748
9798,37.7596123169,-122.415921585
9799,37.790577071,-122.420691681
9800,37.7844496613,-122.416075285
9801,37.7634954373,-122.418486297
9802,37.7620990021,-122.415000537
9803,37.760301234,-122.418120086
9804,37.7586968166,-122.417964484
9805,37.743726817,-122.481183172
9806,37.7586968166,-122.417964484
9807,37.7652491154,-122.41638971
9808,37.787965257,-122.418467748
9809,37.7861493948,-122.417273345
9810,37.7636979309,-122.415155941
9811,37.7990497607,-122.423907411
9812,37.7834857456,-122.412436902
9813,37.7587640201,-122.416872884
9814,37.7636979309,-122.415155941
9815,37.7605000726,-122.414845139
9816,37.7900459017,-122.417209639
9817,37.7844496613,-122.416075285
9818,37.7844496613,-122.416075285
9819,37.7652491154,-122.41638971
9820,37.7586968166,-122.417964484
9821,37.7853750846,-122.416261837
9822,37.7844496613,-122.416075285
9823,37.787965257,-122.418467748
9824,37.787965257,-122.418467748
9825,37.7620347867,-122.416078424
9826,37.7874861572,-122.418368839
9827,37.7870372044,-122.418274172
9828,37.7636337703,-122.416230393
9829,37.7874861572,-122.418368839
9830,37.7636979309,-122.415155941
9831,37.7620990021,-122.415000537
9832,37.7605000726,-122.414845139
9833,37.7905770711,-122.420691681
9834,37.7580774437,-122.414683321
9835,37.7884881521,-122.421949488
9836,37.7874861572,-122.418368839
9837,37.7907880214,-122.419039119
9838,37.7594884557,-122.417970955
9839,37.787965257,-122.418467748
9840,37.7905770711,-122.420691681
9841,37.7851670876,-122.417903978
9842,37.7655489762,-122.411456231
9843,37.7652491154,-122.41638971
9844,37.7844496613,-122.416075285
9845,37.7638222259,-122.413591696
9846,37.788279963,-122.423598601
9847,37.7844496613,-122.416075285
9848,37.7844496613,-122.416075285
9849,37.7588312135,-122.415781282
9850,37.7604330004,-122.41592985
9851,37.787965257,-122.418467748
9852,37.7604595003,-122.41134639
9853,37.7874861572,-122.418368839
9854,37.7844496613,-122.416075285
9855,37.786984958,-122.419126295
9856,37.7853750846,-122.416261837
9857,37.7132391314,-122.472972401
9858,37.7634954373,-122.418486297
9859,37.7880158477,-122.417650682
9860,37.7961931796,-122.417805281
9861,37.7604330004,-122.41592985
9862,37.7907880214,-122.419039119
9863,37.7844496613,-122.416075285
9864,37.7652491154,-122.41638971
9865,37.7844496613,-122.416075285
9866,37.755504342,-122.41766064
9867,37.7844496613,-122.416075285
9868,37.7620347867,-122.416078424
9869,37.7905770711,-122.420691681
9870,37.7596123169,-122.415921585
9871,37.7853750846,-122.416261837
9872,37.7861007452,-122.418090767
9873,37.7620347867,-122.416078424
9874,37.7636337703,-122.416230393
9875,37.7870966496,-122.410721626
9876,37.7636337703,-122.416230393
9877,37.7874861572,-122.418368839
9878,37.787965257,-122.418467748
9879,37.7874861572,-122.418368839
9880,37.7872450378,-122.41664237
9881,37.7643660723,-122.417339032
9882,37.7636337703,-122.416230393
9883,37.7652491154,-122.41638971
9884,37.7843944492,-122.416916142
9885,37.7586968166,-122.417964484
9886,37.7634954373,-122.418486297
9887,37.7652491154,-122.41638971
9888,37.7984867748,-122.446640402
9889,37.755504342,-122.41766064
9890,37.789829767,-122.418844748
9891,37.7653161356,-122.415308389
9892,37.7908244664,-122.418219834
9893,37.7578801214,-122.417955822
9894,37.787965257,-122.418467748
9895,37.7580855289,-122.414545329
9896,37.7907880214,-122.419039119
9897,37.756225012,-122.418753848
9898,37.7605000726,-122.414845139
9899,37.7636337703,-122.416230393
9900,37.7844496613,-122.416075285
9901,37.7874861572,-122.418368839
9902,37.7896188193,-122.420497289
9903,37.7851670876,-122.417903978
9904,37.7643660723,-122.417339032
9905,37.7604330004,-122.41592985
9906,37.7636337703,-122.416230393
9907,37.7844496613,-122.416075285
9908,37.7874861572,-122.418368839
9909,37.7619674218,-122.417180449
9910,37.7844496613,-122.416075285
9911,37.7604330004,-122.41592985
9912,37.7874861572,-122.418368839
9913,37.7872450378,-122.41664237
9914,37.7844496613,-122.416075285
9915,37.7604330004,-122.41592985
9916,37.7604330004,-122.41592985
9917,37.7886989512,-122.420307356
9918,37.7830826587,-122.434352484
9919,37.7874861572,-122.418368839
9920,37.7636337703,-122.416230393
9921,37.7738311004,-122.476691498
9922,37.7896188192,-122.420497289
9923,37.7588955948,-122.414693065
9924,37.7636337703,-122.416230393
9925,37.765448018,-122.413107623
9926,37.7874861572,-122.418368839
9927,37.7586968166,-122.417964484
9928,37.7903690689,-122.422330464
9929,37.7851670876,-122.417903978
9930,37.7891095539,-122.417019321
9931,37.7844817572,-122.41768801
9932,37.7636979309,-122.415155941
9933,37.7766577484,-122.454977574
9934,37.7870372044,-122.418274172
9935,37.765448018,-122.413107623
9936,37.7844496613,-122.416075285
9937,37.790577071,-122.420691681
9938,37.7905770711,-122.420691681
9939,37.7555687969,-122.416569016
9940,37.7603453746,-122.416472035
9941,37.7620990021,-122.415000537
9942,37.7636337703,-122.416230393
9943,37.7587424639,-122.416320645
9944,37.7636337703,-122.416230393
9945,37.7546910849,-122.417511997
9946,37.7928376627,-122.421074787
9947,37.7636337703,-122.416230393
9948,37.7636337703,-122.416230393
9949,37.789829767,-122.418844748
9950,37.7900459017,-122.417209639
9951,37.7652491154,-122.41638971
9952,37.7872450378,-122.41664237
9953,37.7586968166,-122.417964484
9954,37.7910371428,-122.420850403
9955,37.7897774161,-122.419694814
9956,37.7586968166,-122.417964484
9957,37.787980962,-122.420231591
9958,37.7587640201,-122.416872884
9959,37.7634954373,-122.418486297
9960,37.7851670876,-122.417903978
9961,37.7870372044,-122.418274172
9962,37.7619893172,-122.417730377
9963,37.7636337703,-122.416230393
9964,37.7905770711,-122.420691681
9965,37.7636337703,-122.416230393
9966,37.7573197989,-122.41508906
9967,37.7612142237,-122.416070933
9968,37.7634954373,-122.418486297
9969,37.7627583408,-122.41718521
9970,37.7866181601,-122.421572274
9971,37.7620990021,-122.415000537
9972,37.7777984629,-122.413684555
9973,37.7844496613,-122.416075285
9974,37.7844496613,-122.416075285
9975,37.7872450378,-122.41664237
9976,37.787965257,-122.418467748
9977,37.7870372044,-122.418274172
9978,37.7874861572,-122.418368839
9979,37.7604330004,-122.41592985
9980,37.7844496613,-122.416075285
9981,37.7886989511,-122.420307356
9982,37.787965257,-122.418467748
9983,37.7874861572,-122.418368839
9984,37.7636337703,-122.416230393
9985,37.7874861572,-122.418368839
9986,37.7870372044,-122.418274172
9987,37.7844496613,-122.416075285
9988,37.7843944492,-122.416916142
9989,37.7844496613,-122.416075285
9990,37.7844496613,-122.416075285
9991,37.787965257,-122.418467748
9992,37.7636337703,-122.416230393
9993,37.7636337703,-122.416230393
9994,37.7870372044,-122.418274172
9995,37.7907880214,-122.419039119
9996,37.7636337703,-122.416230393
9997,37.7870372043,-122.418274172
9998,37.7636337703,-122.416230393
9999,37.7843944492,-122.416916142
10000,37.7844496613,-122.416075285
10001,37.7604330004,-122.41592985
10002,37.7620347867,-122.416078424
10003,37.7604330004,-122.41592985
10004,37.7837998724,-122.409268441
10005,37.7874861572,-122.418368839
10006,37.7844496613,-122.416075285
10007,37.7844496613,-122.416075285
10008,37.765448018,-122.413107623
10009,37.7844496613,-122.416075285
10010,37.7872450378,-122.41664237
10011,37.7604330004,-122.41592985
10012,37.7604330004,-122.41592985
10013,37.7870372043,-122.418274172
10014,37.7604330004,-122.41592985
10015,37.7844496613,-122.416075285
10016,37.7578884408,-122.417817853
10017,37.7122982509,-122.473064099
10018,37.7620990021,-122.415000537
10019,37.7604330004,-122.41592985
10020,37.787965257,-122.418467748
10021,37.7470622078,-122.417164792
10022,37.765448018,-122.413107623
10023,37.7870372044,-122.418274172
10024,37.7634954373,-122.418486297
10025,37.7636979309,-122.415155941
10026,37.7578884408,-122.417817853
10027,37.7590272975,-122.412502864
10028,37.7603656932,-122.417028392
10029,37.7854364799,-122.415336129
10030,37.7652491154,-122.41638971
10031,37.7636337703,-122.416230393
10032,37.7914943052,-122.420874632
10033,37.7844496613,-122.416075285
10034,37.7870372044,-122.418274172
10035,37.7870372044,-122.418274172
10036,37.7884306841,-122.418562843
10037,37.790577071,-122.420691681
10038,37.7627583408,-122.41718521
10039,37.787965257,-122.418467748
10040,37.7668698952,-122.416552635
10041,37.7914943052,-122.420874632
10042,37.7586968166,-122.417964484
10043,37.7587640201,-122.416872884
10044,37.7586968166,-122.417964484
10045,37.7604330004,-122.41592985
10046,37.7636337703,-122.416230393
10047,37.7563548658,-122.491738618
10048,37.7620990021,-122.415000537
10049,37.7844496613,-122.416075285
10050,37.7586968166,-122.417964484
10051,37.7636979309,-122.415155941
10052,37.7899200015,-122.42206273
10053,37.7844496613,-122.416075285
10054,37.7844496613,-122.416075285
10055,37.7844496613,-122.416075285
10056,37.7620990021,-122.415000537
10057,37.7874861572,-122.418368839
10058,37.787965257,-122.418467748
10059,37.787965257,-122.418467748
10060,37.7844496613,-122.416075285
10061,37.7605000726,-122.414845139
10062,37.7870372044,-122.418274172
10063,37.7619674218,-122.417180449
10064,37.7905770711,-122.420691681
10065,37.7636337703,-122.416230393
10066,37.7853750846,-122.416261837
10067,37.787965257,-122.418467748
10068,37.7642837095,-122.41854994
10069,37.7636337703,-122.416230393
10070,37.7874861572,-122.418368839
10071,37.7604330004,-122.41592985
10072,37.787173525,-122.417641343
10073,37.7882225424,-122.420211965
10074,37.787965257,-122.418467748
10075,37.7886989512,-122.420307356
10076,37.7651098786,-122.418701003
10077,37.787965257,-122.418467748
10078,37.7636337703,-122.416230393
10079,37.7652491154,-122.41638971
10080,37.7874861572,-122.418368839
10081,37.7578884408,-122.417817853
10082,37.7905770711,-122.420691681
10083,37.7853750846,-122.416261837
10084,37.7870372044,-122.418274172
10085,37.7896188193,-122.420497289
10086,37.7612142237,-122.416070933
10087,37.7620347867,-122.416078424
10088,37.7626869632,-122.418415888
10089,37.7594884557,-122.417970955
10090,37.7844496613,-122.416075285
10091,37.7638222259,-122.413591696
10092,37.7620990021,-122.415000537
10093,37.7620347867,-122.416078424
10094,37.7661926848,-122.427760281
10095,37.7886989512,-122.420307356
10096,37.7604330004,-122.41592985
10097,37.7635718956,-122.417332583
10098,37.7905770711,-122.420691681
10099,37.787965257,-122.418467748
10100,37.787965257,-122.418467748
10101,37.7844496613,-122.416075285
10102,37.7636337703,-122.416230393
10103,37.7870372044,-122.418274172
10104,37.7604330004,-122.41592985
10105,37.7865816189,-122.397911708
10106,37.7886989512,-122.420307356
10107,37.7620347867,-122.416078424
10108,37.7620347867,-122.416078424
10109,37.7604330004,-122.41592985
10110,37.7844496613,-122.416075285
10111,37.7620990021,-122.415000537
10112,37.7605208374,-122.415390565
10113,37.7844496613,-122.416075285
10114,37.7844496613,-122.416075285
10115,37.7833716368,-122.407382687
10116,37.7842362878,-122.417710345
10117,37.7634954373,-122.418486297
10118,37.7586968166,-122.417964484
10119,37.7853750846,-122.416261837
10120,37.7840280452,-122.419366295
10121,37.7874861572,-122.418368839
10122,37.7594884557,-122.417970955
10123,37.7620990021,-122.415000537
10124,37.7891095539,-122.417019321
10125,37.7596123169,-122.415921585
10126,37.7844496613,-122.416075285
10127,37.7594801326,-122.418108926
10128,37.7844496613,-122.416075285
10129,37.7586968166,-122.417964484
10130,37.7580774437,-122.414683321
10131,37.7604330004,-122.41592985
10132,37.7604330004,-122.41592985
10133,37.7872450378,-122.41664237
10134,37.7909741244,-122.41739283
10135,37.7910371428,-122.420850403
10136,37.7620990021,-122.415000537
10137,37.7909741243,-122.41739283
10138,37.7891095539,-122.417019321
10139,37.7874861572,-122.418368839
10140,37.7652491154,-122.41638971
10141,37.7893752668,-122.418753393
10142,37.7604330004,-122.41592985
10143,37.7914943052,-122.420874632
10144,37.7653161356,-122.415308389
10145,37.7870372044,-122.418274172
10146,37.7399424373,-122.467471787
10147,37.7889098399,-122.418658295
10148,37.7853750846,-122.416261837
10149,37.7907880214,-122.419039119
10150,37.7644311472,-122.416236885
10151,37.7874861572,-122.418368839
10152,37.7638222259,-122.413591696
10153,37.7636979309,-122.415155941
10154,37.7636337703,-122.416230393
10155,37.7844496613,-122.416075285
10156,37.7844496613,-122.416075285
10157,37.7620347867,-122.416078424
10158,37.7874861572,-122.418368839
10159,37.7652491154,-122.41638971
10160,37.756413769,-122.415617252
10161,37.7844496613,-122.416075285
10162,37.7905770711,-122.420691681
10163,37.7880158477,-122.417650682
10164,37.7652491154,-122.41638971
10165,37.7909741243,-122.41739283
10166,37.7652491154,-122.41638971
10167,37.7874861572,-122.418368839
10168,37.7636337703,-122.416230393
10169,37.7636337703,-122.416230393
10170,37.7586968166,-122.417964484
10171,37.7586968166,-122.417964484
10172,37.7636979309,-122.415155941
10173,37.7636979309,-122.415155941
10174,37.7844496613,-122.416075285
10175,37.7646048757,-122.405466576
10176,37.7891643768,-122.420402464
10177,37.7620990021,-122.415000537
10178,37.787173525,-122.417641343
10179,37.7652491154,-122.41638971
10180,37.7844496613,-122.416075285
10181,37.7894107633,-122.422139511
10182,37.7844496613,-122.416075285
10183,37.7817034302,-122.418904741
10184,37.7907880214,-122.419039119
10185,37.7604330004,-122.41592985
10186,37.7844496613,-122.416075285
10187,37.787965257,-122.418467748
10188,37.7872450378,-122.41664237
10189,37.7586968166,-122.417964484
10190,37.8002702944,-122.433622196
10191,37.7905770711,-122.420691681
10192,37.7896188193,-122.420497289
10193,37.7815063666,-122.407932868
10194,37.7634954373,-122.418486297
10195,37.7636337703,-122.416230393
10196,37.7903094889,-122.419009629
10197,37.7580201625,-122.415632296
10198,37.7652491154,-122.41638971
10199,37.7909741243,-122.41739283
10200,37.7899200015,-122.42206273
10201,37.7840280452,-122.419366295
10202,37.7588955948,-122.414693065
10203,37.7874861572,-122.418368839
10204,37.7634954373,-122.418486297
10205,37.7620347867,-122.416078424
10206,37.7874861572,-122.418368839
10207,37.7886989512,-122.420307356
10208,37.7586968166,-122.417964484
10209,37.7844496613,-122.416075285
10210,37.787965257,-122.418467748
10211,37.7842362878,-122.417710345
10212,37.7884881521,-122.421949488
10213,37.7636337703,-122.416230393
10214,37.7746571105,-122.39191302
10215,37.765181804,-122.417488324
10216,37.7853750846,-122.416261837
10217,37.7684749113,-122.405828841
10218,37.7586968166,-122.417964484
10219,37.7909741244,-122.41739283
10220,37.787965257,-122.418467748
10221,37.7626869632,-122.418415888
10222,37.7628232674,-122.416082198
10223,37.7853750846,-122.416261837
10224,37.7900459017,-122.417209639
10225,37.7907880214,-122.419039119
10226,37.7874861572,-122.418368839
10227,37.7879209376,-122.410882826
10228,37.787965257,-122.418467748
10229,37.7844496613,-122.416075285
10230,37.7879209376,-122.410882826
10231,37.787965257,-122.418467748
10232,37.7877570602,-122.420120319
10233,37.7636337703,-122.416230393
10234,37.7844496613,-122.416075285
10235,37.7853750846,-122.416261837
10236,37.787965257,-122.418467748
10237,37.7874861572,-122.418368839
10238,37.7620347867,-122.416078424
10239,37.7612142237,-122.416070933
10240,37.786984958,-122.419126295
10241,37.7605000726,-122.414845139
10242,37.7870372044,-122.418274172
10243,37.7919567788,-122.420896415
10244,37.7844496613,-122.416075285
10245,37.787965257,-122.418467748
10246,37.7844496613,-122.416075285
10247,37.7648971147,-122.400636718
10248,37.7620990021,-122.415000537
10249,37.7652491154,-122.41638971
10250,37.7604330004,-122.41592985
10251,37.7872450378,-122.41664237
10252,37.7872450378,-122.41664237
10253,37.7870372044,-122.418274172
10254,37.7605000726,-122.414845139
10255,37.7889098399,-122.418658295
10256,37.7844496613,-122.416075285
10257,37.7754207067,-122.403404791
10258,37.7604330004,-122.41592985
10259,37.7754207067,-122.403404791
10260,37.7891773628,-122.422262971
10261,37.7853750846,-122.416261837
10262,37.7914943052,-122.420874632
10263,37.7620347867,-122.416078424
10264,37.7965510481,-122.405283981
10265,37.7874861572,-122.418368839
10266,37.7531929151,-122.478618706
10267,37.7626952876,-122.418277911
10268,37.7636337703,-122.416230393
10269,37.7914943052,-122.420874632
10270,37.7891095539,-122.417019321
10271,37.7604330004,-122.41592985
10272,37.7851670876,-122.417903978
10273,37.7619029613,-122.418272166
10274,37.787965257,-122.418467748
10275,37.760301234,-122.418120086
10276,37.7636337703,-122.416230393
10277,37.787965257,-122.418467748
10278,37.7620347867,-122.416078424
10279,37.7891095539,-122.417019321
10280,37.7844496613,-122.416075285
10281,37.7840280452,-122.419366295
10282,37.7636337703,-122.416230393
10283,37.7638222259,-122.413591696
10284,37.7652491154,-122.41638971
10285,37.7914943052,-122.420874632
10286,37.7874861572,-122.418368839
10287,37.7907880214,-122.419039119
10288,37.7844496613,-122.416075285
10289,37.7586968166,-122.417964484
10290,37.7636337703,-122.416230393
10291,37.7603656932,-122.417028392
10292,37.7978641744,-122.40666974
10293,37.7604330004,-122.41592985
10294,37.7886989511,-122.420307356
10295,37.7870372043,-122.418274172
10296,37.759620426,-122.415783593
10297,37.7636337703,-122.416230393
10298,37.7652491154,-122.41638971
10299,37.7588312135,-122.415781282
10300,37.7652491154,-122.41638971
10301,37.7994111027,-122.438508319
10302,37.7579542741,-122.416725586
10303,37.7853750846,-122.416261837
10304,37.787965257,-122.418467748
10305,37.7638222259,-122.413591696
10306,37.7634954373,-122.418486297
10307,37.7579659192,-122.388796045
10308,37.787965257,-122.418467748
10309,37.787965257,-122.418467748
10310,37.787965257,-122.418467748
10311,37.7870372043,-122.418274172
10312,37.7921733285,-122.422695629
10313,37.7870372044,-122.418274172
10314,37.7905770711,-122.420691681
10315,37.7905770711,-122.420691681
10316,37.7620347867,-122.416078424
10317,37.7636337703,-122.416230393
10318,37.7652491154,-122.41638971
10319,37.7636337703,-122.416230393
10320,37.7851670876,-122.417903978
10321,37.7610160912,-122.419350173
10322,37.7835160564,-122.415885066
10323,37.7861007452,-122.418090767
10324,37.7889098399,-122.418658295
10325,37.7853750846,-122.416261837
10326,37.7870372043,-122.418274172
10327,37.787965257,-122.418467748
10328,37.7604330004,-122.41592985
10329,37.7870372044,-122.418274172
10330,37.7896188192,-122.420497289
10331,37.7844496613,-122.416075285
10332,37.7853750846,-122.416261837
10333,37.7844496613,-122.416075285
10334,37.7652491154,-122.41638971
10335,37.7844496613,-122.416075285
10336,37.7861007451,-122.418090767
10337,37.7635718956,-122.417332583
10338,37.757188559,-122.417270976
10339,37.7886989512,-122.420307356
10340,37.7877570602,-122.420120319
10341,37.7844496613,-122.416075285
10342,37.7604330004,-122.41592985
10343,37.7642205604,-122.419658344
10344,37.7884306841,-122.418562843
10345,37.7652491154,-122.41638971
10346,37.7539671219,-122.416413528
10347,37.7905770711,-122.420691681
10348,37.765448018,-122.413107623
