,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
987631,-122.418658295,37.7889098399,0,1,0,0,0
987637,-122.418486297,37.7634954373,1,0,1,1,1
987767,-122.418090767,37.7861007452,0,1,0,0,0
987790,-122.415155941,37.7636979309,1,0,1,1,1
987850,-122.418486297,37.7634954373,1,0,1,1,1
987865,-122.422330464,37.7903690689,0,1,0,0,0
987943,-122.419549569,37.7849590112,0,1,0,0,0
987959,-122.418844748,37.789829767,0,1,0,0,0
988032,-122.416075285,37.7844496613,0,1,0,0,0
988182,-122.41638971,37.7652491154,1,0,1,1,1
988302,-122.418274172,37.7870372044,0,1,0,0,0
988344,-122.420691681,37.7905770711,0,1,0,0,0
988372,-122.420494662,37.7618219326,1,0,1,1,1
988380,-122.422695629,37.7921733285,0,1,0,0,0
988531,-122.417332583,37.7635718956,1,0,1,1,1
988764,-122.41592985,37.7604330004,1,0,1,1,1
988972,-122.415308389,37.7653161356,1,0,1,1,1
989016,-122.416230393,37.7636337703,1,0,1,1,1
989021,-122.416075285,37.7844496613,0,1,0,0,0
989102,-122.416075285,37.7844496613,0,1,0,0,0
989160,-122.421762502,37.7875490095,0,1,0,0,0
989181,-122.414693065,37.7588955948,1,0,1,1,1
989226,-122.413591696,37.7638222259,1,0,1,1,1
989386,-122.415000537,37.7620990021,1,0,1,1,1
989479,-122.418467748,37.787965257,0,1,0,0,0
989500,-122.416230393,37.7636337703,1,0,1,1,1
989721,-122.418467748,37.787965257,0,1,0,0,0
989825,-122.417180449,37.7619674218,1,0,1,1,1
990048,-122.416230393,37.7636337703,1,0,1,1,1
990103,-122.416075285,37.7844496613,0,1,0,0,0
990319,-122.418486297,37.7634954373,1,0,1,1,1
990411,-122.417970955,37.7594884557,1,0,1,1,1
990446,-122.412056242,37.7609899089,1,0,1,1,1
990451,-122.41592985,37.7604330004,1,0,1,1,1
990456,-122.416230393,37.7636337703,1,0,1,1,1
990480,-122.418368839,37.7874861572,0,1,0,0,0
990559,-122.416070933,37.7612142237,1,0,1,1,1
990781,-122.417028392,37.7603656932,1,0,1,1,1
991311,-122.419009629,37.7903094889,0,1,0,0,0
991393,-122.426726298,37.7630551848,1,0,1,1,1
991409,-122.420021471,37.7872807076,0,1,0,0,0
991454,-122.416261837,37.7853750846,0,1,0,0,0
991476,-122.418467748,37.787965257,0,1,0,0,0
991525,-122.416261837,37.7853750846,0,1,0,0,0
991550,-122.418486297,37.7634954373,1,0,1,1,1
991829,-122.418274172,37.7870372044,0,1,0,0,0
991865,-122.419183096,37.7830998244,0,1,0,0,0
991937,-122.412297249,37.760401075,1,0,1,1,1
991974,-122.410699658,37.7869881885,0,1,3,2,2
992282,-122.41592985,37.7604330004,1,0,1,1,1
992285,-122.420874632,37.7914943052,0,1,0,0,0
992382,-122.420231591,37.787980962,0,1,0,0,0
992393,-122.41854994,37.7642837095,1,0,1,1,1
992452,-122.408427408,37.7644278689,1,0,1,1,1
992486,-122.416261837,37.7853750846,0,1,0,0,0
992511,-122.415308389,37.7653161356,1,0,1,1,1
992578,-122.416614061,37.786777956,0,1,0,0,0
992636,-122.417488324,37.765181804,1,0,1,1,1
992683,-122.418368839,37.7874861572,0,1,0,0,0
992916,-122.416230393,37.7636337703,1,0,1,1,1
992952,-122.418467748,37.787965257,0,1,0,0,0
993355,-122.415308389,37.7653161356,1,0,1,1,1
993381,-122.416075285,37.7844496613,0,1,0,0,0
993423,-122.41592985,37.7604330004,1,0,1,1,1
993966,-122.420497289,37.7896188192,0,1,0,0,0
994284,-122.41638971,37.7652491154,1,0,1,1,1
994380,-122.413591696,37.7638222259,1,0,1,1,1
994535,-122.416075285,37.7844496613,0,1,0,0,0
994589,-122.416230393,37.7636337703,1,0,1,1,1
994675,-122.415380074,37.7604112998,1,0,1,1,1
995053,-122.416261837,37.7853750846,0,1,0,0,0
995066,-122.41664237,37.7872450378,0,1,0,0,0
995437,-122.420691681,37.7905770711,0,1,0,0,0
995536,-122.41592985,37.7604330004,1,0,1,1,1
995555,-122.418486297,37.7634954373,1,0,1,1,1
995633,-122.418272166,37.7619029613,1,0,1,1,1
995644,-122.416075285,37.7844496613,0,1,0,0,0
995794,-122.420307356,37.7886989512,0,1,0,0,0
995929,-122.415155941,37.7636979309,1,0,1,1,1
996057,-122.412056242,37.7609899089,1,0,1,1,1
996125,-122.415781282,37.7588312135,1,0,1,1,1
996405,-122.419930112,37.7868262082,0,1,0,0,0
996556,-122.405468776,37.7639259195,1,0,1,1,1
996839,-122.418368839,37.7874861572,0,1,0,0,0
996892,-122.417209639,37.7900459017,0,1,0,0,0
997131,-122.415155941,37.7636979309,1,0,1,1,1
997293,-122.416452066,37.7863086886,0,1,0,0,0
997324,-122.419039119,37.7907880214,0,1,0,0,0
997332,-122.418467748,37.787965257,0,1,0,0,0
997653,-122.416075285,37.7844496613,0,1,0,0,0
997706,-122.41592985,37.7604330004,1,0,1,1,1
997740,-122.417332583,37.7635718956,1,0,1,1,1
997744,-122.415783593,37.759620426,1,0,1,1,1
997912,-122.418120086,37.760301234,1,0,1,1,1
997936,-122.418368839,37.7874861572,0,1,0,0,0
997992,-122.389018643,37.7423587131,1,0,1,1,5
998003,-122.418274172,37.7870372044,0,1,0,0,0
998181,-122.416261837,37.7853750846,0,1,0,0,0
998217,-122.417664997,37.7562905437,1,0,1,1,1
998284,-122.417019321,37.7891095539,0,1,0,0,0
998618,-122.416075285,37.7844496613,0,1,0,0,0
998644,-122.417710345,37.7842362878,0,1,0,0,0
998651,-122.421861006,37.7880116319,0,1,0,0,0
998744,-122.41664237,37.7872450378,0,1,0,0,0
998768,-122.420691681,37.7905770711,0,1,0,0,0
998791,-122.419834939,37.7863580363,0,1,0,0,0
999061,-122.415155941,37.7636979309,1,0,1,1,1
999230,-122.416075285,37.7844496613,0,1,0,0,0
999523,-122.415155941,37.7636979309,1,0,1,1,1
999581,-122.420874632,37.7914943052,0,1,0,0,0
999777,-122.486948608,37.7425000004,1,2,2,4,4
999807,-122.411071423,37.7817511307,0,1,3,2,2
999946,-122.418274172,37.7870372044,0,1,0,0,0
1000203,-122.417273345,37.7861493948,0,1,0,0,0
1000345,-122.414693065,37.7588955948,1,0,1,1,1
1000381,-122.416075285,37.7844496613,0,1,0,0,0
1000453,-122.402884997,37.7178308608,1,0,1,1,5
1000561,-122.416916142,37.7843944492,0,1,0,0,0
1000618,-122.440148638,37.7992028074,0,1,0,0,0
1000623,-122.418467748,37.787965257,0,1,0,0,0
1000646,-122.41664237,37.7872450378,0,1,0,0,0
1000731,-122.408068345,37.7839916768,0,1,3,2,2
1000801,-122.418368839,37.7874861572,0,1,0,0,0
1000877,-122.414845139,37.7605000726,1,0,1,1,1
1001000,-122.420874632,37.7914943052,0,1,0,0,0
1001027,-122.418467748,37.787965257,0,1,0,0,0
1001164,-122.416230393,37.7636337703,1,0,1,1,1
1001334,-122.418467748,37.787965257,0,1,0,0,0
1001505,-122.41592985,37.7604330004,1,0,1,1,1
1001639,-122.406886504,37.7887345764,0,1,3,2,2
1001652,-122.416075285,37.7844496613,0,1,0,0,0
1001760,-122.41638971,37.7652491154,1,0,1,1,1
1001992,-122.418486297,37.7634954373,1,0,1,1,1
1002430,-122.417964484,37.7586968166,1,0,1,1,1
1002471,-122.420691681,37.790577071,0,1,0,0,0
1002539,-122.416230393,37.7636337703,1,0,1,1,1
1002844,-122.413591696,37.7638222259,1,0,1,1,1
1002870,-122.41664237,37.7872450378,0,1,0,0,0
1002892,-122.417710345,37.7842362878,0,1,0,0,0
1003055,-122.416230393,37.7636337703,1,0,1,1,1
1003080,-122.418368839,37.7874861572,0,1,0,0,0
1003085,-122.415308389,37.7653161356,1,0,1,1,1
1003204,-122.415781282,37.7588312135,1,0,1,1,1
1003374,-122.416075285,37.7844496613,0,1,0,0,0
1003566,-122.41664237,37.7872450378,0,1,0,0,0
1003580,-122.416075285,37.7844496613,0,1,0,0,0
1003610,-122.41638971,37.7652491154,1,0,1,1,1
1003651,-122.41592985,37.7604330004,1,0,1,1,1
1003918,-122.416230393,37.7636337703,1,0,1,1,1
1003975,-122.418486297,37.7634954373,1,0,1,1,1
1004017,-122.418562843,37.7884306841,0,1,0,0,0
1004333,-122.41638971,37.7652491154,1,0,1,1,1
1004344,-122.427587022,37.7829846991,0,1,0,0,0
1004539,-122.418120086,37.760301234,1,0,1,1,1
1004564,-122.416261837,37.7853750846,0,1,0,0,0
1005077,-122.416075285,37.7844496613,0,1,0,0,0
1005134,-122.418274172,37.7870372044,0,1,0,0,0
1005217,-122.418467748,37.787965257,0,1,0,0,0
1005283,-122.420523936,37.7901172491,0,1,0,0,0
1005370,-122.405343618,37.7633185613,1,0,1,1,1
1005407,-122.418844748,37.789829767,0,1,0,0,0
1005439,-122.41638971,37.7652491154,1,0,1,1,1
1005513,-122.418415888,37.7626869632,1,0,1,1,1
1005524,-122.420691681,37.7905770711,0,1,0,0,0
1005711,-122.412179604,37.7622630617,1,0,1,1,1
1005979,-122.420307356,37.7886989512,0,1,0,0,0
1006006,-122.418486297,37.7634954373,1,0,1,1,1
1006053,-122.418274172,37.7870372044,0,1,0,0,0
1006086,-122.417964484,37.7586968166,1,0,1,1,1
1006132,-122.419366295,37.7840280452,0,1,0,0,0
1006323,-122.41592985,37.7604330004,1,0,1,1,1
1006419,-122.404094662,37.7872560928,0,1,3,2,2
1006500,-122.418467748,37.787965257,0,1,0,0,0
1006705,-122.41592985,37.7604330004,1,0,1,1,1
1006965,-122.417019321,37.7891095539,0,1,0,0,0
1007239,-122.413756898,37.7605644452,1,0,1,1,1
1007421,-122.417146844,37.7814463501,0,1,0,0,0
1007729,-122.418274172,37.7870372043,0,1,0,0,0
1007762,-122.416878691,37.7595544125,1,0,1,1,1
1007858,-122.417964484,37.7586968166,1,0,1,1,1
1007859,-122.416230393,37.7636337703,1,0,1,1,1
1008759,-122.416075285,37.7844496613,0,1,0,0,0
1008901,-122.420691681,37.7905770711,0,1,0,0,0
1008910,-122.417672924,37.7881242734,0,1,0,0,0
1008922,-122.418658295,37.7889098399,0,1,0,0,0
1008958,-122.41514433,37.7628783836,1,0,1,1,1
1009100,-122.417566721,37.760279276,1,0,1,1,1
1009165,-122.417019321,37.7891095539,0,1,0,0,0
1009306,-122.421011928,37.7838226942,0,1,0,0,0
1009420,-122.416230393,37.7636337703,1,0,1,1,1
1009474,-122.417964484,37.7586968166,1,0,1,1,1
1009604,-122.498034442,37.7542031661,1,2,2,4,4
1009624,-122.417664997,37.7562905437,1,0,1,1,1
1009647,-122.415000537,37.7620990021,1,0,1,1,1
1009716,-122.417180449,37.7619674218,1,0,1,1,1
1009756,-122.418467748,37.787965257,0,1,0,0,0
1009912,-122.417209639,37.7900459017,0,1,0,0,0
1010138,-122.417577215,37.7603888134,1,0,1,1,1
1010173,-122.418562843,37.7884306841,0,1,0,0,0
1010300,-122.41544416,37.7780245675,0,1,0,0,0
1010367,-122.419104425,37.7868764842,0,1,0,0,0
1010387,-122.476469915,37.757028728,1,2,2,4,4
1010391,-122.504883711,37.7530422086,1,2,2,4,4
1010420,-122.417964484,37.7586968166,1,0,1,1,1
1010694,-122.416070933,37.7612142237,1,0,1,1,1
1010933,-122.416075285,37.7844496613,0,1,0,0,0
1010943,-122.41544416,37.7780245675,0,1,0,0,0
1011038,-122.416472035,37.7603453746,1,0,1,1,1
1011225,-122.418274172,37.7870372044,0,1,0,0,0
1011265,-122.418120086,37.760301234,1,0,1,1,1
1011272,-122.417964484,37.7586968166,1,0,1,1,1
1011378,-122.416829149,37.7881786971,0,1,0,0,0
1011533,-122.419295456,37.787805224,0,1,0,0,0
1011776,-122.416230393,37.7636337703,1,0,1,1,1
1011795,-122.417913862,37.7635887638,1,0,1,1,1
1012029,-122.415155941,37.7636979309,1,0,1,1,1
1012619,-122.418262236,37.7610817999,1,0,1,1,1
1012716,-122.417812559,37.7571005796,1,0,1,1,1
1012813,-122.414390138,37.7885452792,0,1,0,0,0
1013158,-122.418274172,37.7870372044,0,1,0,0,0
1013214,-122.41854994,37.7642837095,1,0,1,1,1
1013396,-122.41592985,37.7604330004,1,0,1,1,1
1013704,-122.418274172,37.7870372044,0,1,0,0,0
1013922,-122.420691681,37.7905770711,0,1,0,0,0
1014076,-122.41592985,37.7604330004,1,0,1,1,1
1014086,-122.419366295,37.7840280452,0,1,0,0,0
1014141,-122.418486297,37.7634954373,1,0,1,1,1
1014156,-122.418467748,37.787965257,0,1,0,0,0
1014195,-122.405343618,37.7633185613,1,0,1,1,1
1014268,-122.41592985,37.7604330004,1,0,1,1,1
1014389,-122.418658295,37.7889098399,0,1,0,0,0
1014392,-122.416230393,37.7636337703,1,0,1,1,1
1014416,-122.420691681,37.7905770711,0,1,0,0,0
1014430,-122.417028392,37.7603656932,1,0,1,1,1
1014471,-122.417955822,37.7578801214,1,0,1,1,1
1014565,-122.415000537,37.7620990021,1,0,1,1,1
1014620,-122.418274172,37.7870372043,0,1,0,0,0
1014660,-122.418368839,37.7874861572,0,1,0,0,0
1014952,-122.418274172,37.7870372044,0,1,0,0,0
1015022,-122.418486297,37.7634954373,1,0,1,1,1
1015248,-122.420120319,37.7877570602,0,1,0,0,0
1015371,-122.419039119,37.7907880214,0,1,0,0,0
1015656,-122.418658295,37.7889098399,0,1,0,0,0
1015951,-122.416075285,37.7844496613,0,1,0,0,0
1015983,-122.416230393,37.7636337703,1,0,1,1,1
1016203,-122.420691681,37.7905770711,0,1,0,0,0
1016264,-122.417028392,37.7603656932,1,0,1,1,1
1016323,-122.416230393,37.7636337703,1,0,1,1,1
1016555,-122.417964484,37.7586968166,1,0,1,1,1
1016737,-122.403414326,37.7525240203,1,0,1,1,1
1016742,-122.416075285,37.7844496613,0,1,0,0,0
1016841,-122.419658344,37.7642205604,1,0,1,1,1
1017160,-122.416230393,37.7636337703,1,0,1,1,1
1017315,-122.420691681,37.7905770711,0,1,0,0,0
1017438,-122.415921585,37.7596123169,1,0,1,1,1
1017496,-122.419039119,37.7907880214,0,1,0,0,0
1017509,-122.418368839,37.7874861572,0,1,0,0,0
1017533,-122.418368839,37.7874861572,0,1,0,0,0
1017597,-122.414845139,37.7605000726,1,0,1,1,1
1017668,-122.415000537,37.7620990021,1,0,1,1,1
1017779,-122.421949488,37.7884881521,0,1,0,0,0
1017780,-122.415155941,37.7636979309,1,0,1,1,1
1017835,-122.418274172,37.7870372044,0,1,0,0,0
1017854,-122.419930112,37.7868262082,0,1,0,0,0
1018141,-122.420497289,37.7896188193,0,1,0,0,0
1018181,-122.415000537,37.7620990021,1,0,1,1,1
1018258,-122.41739283,37.7909741243,0,1,0,0,0
1018312,-122.417903978,37.7851670875,0,1,0,0,0
1018430,-122.418274172,37.7870372044,0,1,0,0,0
1018537,-122.416075285,37.7844496613,0,1,0,0,0
1018567,-122.41638971,37.7652491154,1,0,1,1,1
1018588,-122.413591696,37.7638222259,1,0,1,1,1
1018633,-122.416075285,37.7844496613,0,1,0,0,0
1018634,-122.416230393,37.7636337703,1,0,1,1,1
1018654,-122.419039119,37.7907880214,0,1,0,0,0
1018743,-122.40341613,37.7634458456,1,0,1,1,1
1018863,-122.41592985,37.7604330004,1,0,1,1,1
1018930,-122.419039119,37.7907880214,0,1,0,0,0
1019144,-122.413591696,37.7638222259,1,0,1,1,1
1019190,-122.41592985,37.7604330004,1,0,1,1,1
1019711,-122.416261837,37.7853750846,0,1,0,0,0
1019804,-122.41134639,37.7604595003,1,0,1,1,1
1019845,-122.420691681,37.7905770711,0,1,0,0,0
1019925,-122.416230393,37.7636337703,1,0,1,1,1
1019946,-122.41592985,37.7604330004,1,0,1,1,1
1020013,-122.41964142,37.7854327314,0,1,0,0,0
1020022,-122.416075285,37.7844496613,0,1,0,0,0
1020321,-122.417817853,37.7578884408,1,0,1,1,1
1020388,-122.420874632,37.7914943052,0,1,0,0,0
1020481,-122.417913862,37.7635887638,1,0,1,1,1
1020584,-122.417019321,37.7891095539,0,1,0,0,0
1020625,-122.41592985,37.7604330004,1,0,1,1,1
1020639,-122.418467748,37.787965257,0,1,0,0,0
1020751,-122.401843489,37.7674322754,1,0,1,1,1
1020753,-122.46602615,37.740928189,1,2,2,3,3
1020786,-122.418368839,37.7874861572,0,1,0,0,0
1020805,-122.415000537,37.7620990021,1,0,1,1,1
1020899,-122.41638971,37.7652491154,1,0,1,1,1
1021174,-122.418368839,37.7874861572,0,1,0,0,0
1021486,-122.418274172,37.7870372044,0,1,0,0,0
1021496,-122.419930112,37.7868262082,0,1,0,0,0
1021545,-122.418562843,37.7884306841,0,1,0,0,0
1021700,-122.416075285,37.7844496613,0,1,0,0,0
1021759,-122.425618312,37.7899500809,0,1,0,0,0
1021767,-122.418274172,37.7870372043,0,1,0,0,0
1021837,-122.495731177,37.7758429042,1,2,2,4,4
1021892,-122.418277911,37.7626952876,1,0,1,1,1
1022118,-122.418467748,37.787965257,0,1,0,0,0
1022138,-122.41592985,37.7604330004,1,0,1,1,1
1022182,-122.418368839,37.7874861572,0,1,0,0,0
1022430,-122.416261837,37.7853750846,0,1,0,0,0
1022526,-122.418467748,37.787965257,0,1,0,0,0
1022611,-122.416230393,37.7636337703,1,0,1,1,1
1022806,-122.418486297,37.7634954373,1,0,1,1,1
1022927,-122.415000537,37.7620990021,1,0,1,1,1
1023109,-122.415632296,37.7580201625,1,0,1,1,1
1023173,-122.416075285,37.7844496613,0,1,0,0,0
1023438,-122.416230393,37.7636337703,1,0,1,1,1
1023504,-122.416261837,37.7853750846,0,1,0,0,0
1023550,-122.415155941,37.7636979309,1,0,1,1,1
1023586,-122.418486297,37.7634954373,1,0,1,1,1
1023648,-122.419126295,37.786984958,0,1,0,0,0
1023760,-122.416230393,37.7636337703,1,0,1,1,1
1023797,-122.41592985,37.7604330004,1,0,1,1,1
1023841,-122.418368839,37.7874861572,0,1,0,0,0
1023911,-122.415000537,37.7620990021,1,0,1,1,1
1023959,-122.417964484,37.7586968166,1,0,1,1,1
1024023,-122.417488324,37.765181804,1,0,1,1,1
1024204,-122.416075285,37.7844496613,0,1,0,0,0
1024299,-122.419039119,37.7907880214,0,1,0,0,0
1024379,-122.417903978,37.7851670875,0,1,0,0,0
1024490,-122.416230393,37.7636337703,1,0,1,1,1
1024573,-122.415921585,37.7596123169,1,0,1,1,1
1024982,-122.418274172,37.7870372044,0,1,0,0,0
1025168,-122.419317324,37.7879136979,0,1,0,0,0
1025239,-122.412427346,37.7616751088,1,0,1,1,1
1025923,-122.417180449,37.7619674218,1,0,1,1,1
1025955,-122.417180449,37.7619674218,1,0,1,1,1
1026003,-122.420307356,37.7886989512,0,1,0,0,0
1026018,-122.41854994,37.7642837095,1,0,1,1,1
1026112,-122.41638971,37.7652491154,1,0,1,1,1
1026216,-122.416075285,37.7844496613,0,1,0,0,0
1026338,-122.416075285,37.7844496613,0,1,0,0,0
1026397,-122.418274172,37.7870372043,0,1,0,0,0
1026399,-122.418274172,37.7870372044,0,1,0,0,0
1026429,-122.420691681,37.790577071,0,1,0,0,0
1026463,-122.422717172,37.8006252106,0,1,0,0,0
1026598,-122.415921585,37.7596123169,1,0,1,1,1
1026625,-122.417964484,37.7586968166,1,0,1,1,1
1026660,-122.406553701,37.7658426354,1,0,1,1,1
1026788,-122.403524795,37.7544534412,1,0,1,1,1
1027139,-122.418274172,37.7870372044,0,1,0,0,0
1027542,-122.413591696,37.7638222259,1,0,1,1,1
1027582,-122.416261837,37.7853750846,0,1,0,0,0
1027613,-122.41638971,37.7652491154,1,0,1,1,1
1027875,-122.418368839,37.7874861572,0,1,0,0,0
1027900,-122.418274172,37.7870372044,0,1,0,0,0
1028062,-122.412904381,37.7759981805,0,1,0,0,0
1028084,-122.419039119,37.7907880214,0,1,0,0,0
1028118,-122.415000537,37.7620990021,1,0,1,1,1
1028138,-122.416070933,37.7612142237,1,0,1,1,1
1028167,-122.417903978,37.7851670875,0,1,0,0,0
1028172,-122.416893711,37.784286048,0,1,0,0,0
1028326,-122.416075285,37.7844496613,0,1,0,0,0
1028346,-122.418368839,37.7874861572,0,1,0,0,0
1028544,-122.415770264,37.7580118295,1,0,1,1,1
1028619,-122.416872884,37.7587640201,1,0,1,1,1
1028641,-122.41766064,37.755504342,1,0,1,1,1
1028872,-122.418274172,37.7870372044,0,1,0,0,0
1028924,-122.416075285,37.7844496613,0,1,0,0,0
1029071,-122.417028392,37.7603656932,1,0,1,1,1
1029074,-122.419930112,37.7868262082,0,1,0,0,0
1029178,-122.422188261,37.7726948237,1,0,1,1,1
1029304,-122.416075285,37.7844496613,0,1,0,0,0
1029457,-122.41592985,37.7604330004,1,0,1,1,1
1029610,-122.416075285,37.7844496613,0,1,0,0,0
1029787,-122.417913862,37.7635887638,1,0,1,1,1
1029840,-122.418368839,37.7874861572,0,1,0,0,0
1029876,-122.421762502,37.7875490095,0,1,0,0,0
1029929,-122.403314774,37.7779470865,0,1,3,2,2
1029944,-122.416230393,37.7636337703,1,0,1,1,1
1030013,-122.421762502,37.7875490095,0,1,0,0,0
1030058,-122.422586142,37.7720472598,1,0,1,1,1
1030290,-122.418368839,37.7874861572,0,1,0,0,0
1030296,-122.420874632,37.7914943052,0,1,0,0,0
1030356,-122.398705442,37.7650133946,1,0,1,1,1
1030773,-122.405466576,37.7646048757,1,0,1,1,1
1030839,-122.408427408,37.7644278689,1,0,1,1,1
1030863,-122.403532224,37.7537998587,1,0,1,1,1
1030886,-122.417488324,37.765181804,1,0,1,1,1
1030960,-122.416230393,37.7636337703,1,0,1,1,1
1031197,-122.418274172,37.7870372044,0,1,0,0,0
1031198,-122.419694814,37.7897774161,0,1,0,0,0
1031519,-122.416075285,37.7844496613,0,1,0,0,0
1031671,-122.40181724,37.788440504,0,1,3,2,2
1031839,-122.418486297,37.7634954373,1,0,1,1,1
1031931,-122.418274172,37.7870372044,0,1,0,0,0
1031971,-122.416235852,37.7849125738,0,1,0,0,0
1032012,-122.416075285,37.7844496613,0,1,0,0,0
1032053,-122.418108926,37.7594801326,1,0,1,1,1
1032076,-122.418274172,37.7870372044,0,1,0,0,0
1032175,-122.41703192,37.761156085,1,0,1,1,1
1032180,-122.416075285,37.7844496613,0,1,0,0,0
1032293,-122.413591696,37.7638222259,1,0,1,1,1
1032337,-122.419888578,37.7907353817,0,1,0,0,0
1032521,-122.416374836,37.7644225166,1,0,1,1,1
1032729,-122.418467748,37.787965257,0,1,0,0,0
1032851,-122.411339563,37.7812707434,0,1,3,2,2
1032962,-122.41638971,37.7652491154,1,0,1,1,1
1032984,-122.41592985,37.7604330004,1,0,1,1,1
1033041,-122.417970955,37.7594884557,1,0,1,1,1
1033097,-122.416230393,37.7636337703,1,0,1,1,1
1033208,-122.41638971,37.7652491154,1,0,1,1,1
1033531,-122.416075285,37.7844496613,0,1,0,0,0
1033587,-122.418274172,37.7870372044,0,1,0,0,0
1033675,-122.419039119,37.7907880214,0,1,0,0,0
1033719,-122.415155941,37.7636979309,1,0,1,1,1
1033849,-122.416916142,37.7843944492,0,1,0,0,0
1033892,-122.417964484,37.7586968166,1,0,1,1,1
1033901,-122.418368839,37.7874861572,0,1,0,0,0
1034004,-122.416614061,37.786777956,0,1,0,0,0
1034035,-122.417903978,37.7851670875,0,1,0,0,0
1034099,-122.415770264,37.7580118295,1,0,1,1,1
1034238,-122.417019321,37.7891095539,0,1,0,0,0
1034295,-122.407822401,37.7976687726,0,1,3,2,2
1034586,-122.487317234,37.7546809415,1,2,2,4,4
1034606,-122.41638971,37.7652491154,1,0,1,1,1
1034820,-122.418486297,37.7634954373,1,0,1,1,1
1034927,-122.416075285,37.7844496613,0,1,0,0,0
1034938,-122.419183096,37.7830998245,0,1,0,0,0
1035135,-122.418274172,37.7870372044,0,1,0,0,0
1035151,-122.416075285,37.7844496613,0,1,0,0,0
1035221,-122.415873491,37.7653356123,1,0,1,1,1
1035271,-122.420497289,37.7896188193,0,1,0,0,0
1035320,-122.418486297,37.7634954373,1,0,1,1,1
1035420,-122.416230393,37.7636337703,1,0,1,1,1
1035620,-122.419930112,37.7868262082,0,1,0,0,0
1035714,-122.415308389,37.7653161356,1,0,1,1,1
1035861,-122.418486297,37.7634954373,1,0,1,1,1
1035869,-122.416075285,37.7844496613,0,1,0,0,0
1035883,-122.416078424,37.7620347867,1,0,1,1,1
1035945,-122.416230393,37.7636337703,1,0,1,1,1
1035953,-122.415414179,37.784476659,0,1,0,0,0
1035974,-122.418120086,37.760301234,1,0,1,1,1
1036170,-122.423217674,37.7864017954,0,1,0,0,0
1036191,-122.423907411,37.7990497607,0,1,0,0,0
1036220,-122.416075285,37.7844496613,0,1,0,0,0
1036262,-122.416075285,37.7844496613,0,1,0,0,0
1036492,-122.418467748,37.787965257,0,1,0,0,0
1036732,-122.416075285,37.7844496613,0,1,0,0,0
1037016,-122.416230393,37.7636337703,1,0,1,1,1
1037140,-122.428371655,37.7828293038,0,1,0,0,0
1037175,-122.416075285,37.7844496613,0,1,0,0,0
1037219,-122.416230393,37.7636337703,1,0,1,1,1
1037378,-122.416829149,37.7881786971,0,1,0,0,0
1037399,-122.41638971,37.7652491154,1,0,1,1,1
1037466,-122.415000537,37.7620990021,1,0,1,1,1
1037544,-122.415000537,37.7620990021,1,0,1,1,1
1037548,-122.416261837,37.7853750846,0,1,0,0,0
1037670,-122.415000537,37.7620990021,1,0,1,1,1
1037852,-122.416452066,37.7863086886,0,1,0,0,0
1038008,-122.421395819,37.7856843389,0,1,0,0,0
1038105,-122.421395819,37.7856843389,0,1,0,0,0
1038126,-122.413107623,37.765448018,1,0,1,1,1
1038195,-122.414845139,37.7605000726,1,0,1,1,1
1038256,-122.420874632,37.7914943052,0,1,0,0,0
1038259,-122.420691681,37.7905770711,0,1,0,0,0
1038263,-122.418368839,37.7874861572,0,1,0,0,0
1038279,-122.416230393,37.7636337703,1,0,1,1,1
1038337,-122.416230393,37.7636337703,1,0,1,1,1
1038486,-122.416230393,37.7636337703,1,0,1,1,1
1038602,-122.415885066,37.7835160564,0,1,0,0,0
1038711,-122.421878318,37.7922227149,0,1,0,0,0
1038748,-122.417964484,37.7586968166,1,0,1,1,1
1038854,-122.437850883,37.7837174334,0,1,0,0,0
1039009,-122.416075285,37.7844496613,0,1,0,0,0
1039079,-122.417964484,37.7586968166,1,0,1,1,1
1039416,-122.421056878,37.7923840814,0,1,0,0,0
1039516,-122.413591696,37.7638222259,1,0,1,1,1
1039552,-122.415000537,37.7620990021,1,0,1,1,1
1039664,-122.417970955,37.7594884557,1,0,1,1,1
1039667,-122.420211965,37.7882225424,0,1,0,0,0
1039713,-122.413756898,37.7605644452,1,0,1,1,1
1039859,-122.41763416,37.7870631862,0,1,0,0,0
1040047,-122.420307356,37.7886989511,0,1,0,0,0
1040203,-122.419039119,37.7907880214,0,1,0,0,0
1040204,-122.415617252,37.756413769,1,0,1,1,1
1040216,-122.416916142,37.7843944492,0,1,0,0,0
1040472,-122.418844748,37.7898297669,0,1,0,0,0
1040638,-122.41592985,37.7604330004,1,0,1,1,1
1040752,-122.419295456,37.787805224,0,1,0,0,0
1040768,-122.417180449,37.7619674218,1,0,1,1,1
1041378,-122.416230393,37.7636337703,1,0,1,1,1
1041442,-122.413591696,37.7638222259,1,0,1,1,1
1041551,-122.417964484,37.7586968166,1,0,1,1,1
1041765,-122.417817853,37.7578884408,1,0,1,1,1
1041775,-122.417970955,37.7594884557,1,0,1,1,1
1041800,-122.415000537,37.7620990021,1,0,1,1,1
1041812,-122.418272166,37.7619029613,1,0,1,1,1
1041871,-122.415173666,37.752440759,1,0,1,1,1
1042022,-122.416078424,37.7620347867,1,0,1,1,1
1042122,-122.416075285,37.7844496613,0,1,0,0,0
1042412,-122.426726298,37.7630551848,1,0,1,1,1
1042440,-122.420691681,37.790577071,0,1,0,0,0
