,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
1179655,-122.416078424,37.7620347867,1,1,1,0,0
1179695,-122.415617252,37.756413769,1,1,1,0,0
1179978,-122.418274172,37.7870372044,0,0,0,3,1
1179984,-122.418537075,37.8061515936,0,0,0,3,1
1180124,-122.416374836,37.7644225166,1,1,1,0,0
1180175,-122.413881627,37.762985764,1,1,1,0,0
1180277,-122.415781282,37.7588312135,1,1,1,0,0
1180425,-122.440388229,37.7174580137,1,2,2,2,2
1180502,-122.41592985,37.7604330004,1,1,1,0,0
1180517,-122.416075285,37.7844496613,0,0,0,3,1
1180575,-122.446640402,37.7984867748,0,0,0,3,1
1180677,-122.416075285,37.7844496613,0,0,0,3,1
1180718,-122.415781282,37.7588312135,1,1,1,0,0
1180897,-122.418844748,37.789829767,0,0,0,3,1
1180992,-122.418120086,37.760301234,1,1,1,0,0
1181032,-122.416557578,37.754748511,1,1,1,0,0
1181206,-122.414845139,37.7605000726,1,1,1,0,0
1181262,-122.415921585,37.7596123169,1,1,1,0,0
1181501,-122.416075285,37.7844496613,0,0,0,3,1
1181568,-122.418658295,37.7889098399,0,0,0,3,1
1181730,-122.410882826,37.7879209376,0,0,0,1,3
1181816,-122.416075285,37.7844496613,0,0,0,3,1
1182107,-122.415781282,37.7588312135,1,1,1,0,0
1182217,-122.41638971,37.7652491154,1,1,1,0,0
1182324,-122.416261837,37.7853750846,0,0,0,3,1
1182357,-122.41592985,37.7604330004,1,1,1,0,0
1182741,-122.418368839,37.7874861572,0,0,0,3,1
1182881,-122.425618312,37.7899500809,0,0,0,3,1
1182906,-122.416075285,37.7844496613,0,0,0,3,1
1182990,-122.416261837,37.7853750846,0,0,0,3,1
1183109,-122.416261837,37.7853750846,0,0,0,3,1
1183113,-122.418658295,37.7889098399,0,0,0,3,1
1183186,-122.39906398,37.7750122064,0,1,1,1,3
1183388,-122.420307356,37.7886989511,0,0,0,3,1
1183420,-122.416230393,37.7636337703,1,1,1,0,0
1183463,-122.419039119,37.7907880214,0,0,0,3,1
1183507,-122.416230393,37.7636337703,1,1,1,0,0
1183559,-122.416261837,37.7853750846,0,0,0,3,1
1183563,-122.417964484,37.7586968166,1,1,1,0,0
1183564,-122.413591696,37.7638222259,1,1,1,0,0
1183671,-122.41638971,37.7652491154,1,1,1,0,0
1183819,-122.417332583,37.7635718956,1,1,1,0,0
1183863,-122.416167671,37.7571447586,1,1,1,0,0
1184098,-122.418467748,37.787965257,0,0,0,3,1
1184105,-122.418486297,37.7634954373,1,1,1,0,0
1184153,-122.416230393,37.7636337703,1,1,1,0,0
1184178,-122.416230393,37.7636337703,1,1,1,0,0
1184292,-122.416254017,37.75155229,1,1,1,0,0
1184393,-122.416331137,37.7588520014,1,1,1,0,0
1184737,-122.41592985,37.7604330004,1,1,1,0,0
1184983,-122.416230393,37.7636337703,1,1,1,0,0
1185023,-122.418467748,37.787965257,0,0,0,3,1
1185053,-122.417955822,37.7578801214,1,1,1,0,0
1185146,-122.418486297,37.7634954373,1,1,1,0,0
1185177,-122.418274172,37.7870372044,0,0,0,3,1
1185194,-122.415921585,37.7596123169,1,1,1,0,0
1185220,-122.41592985,37.7604330004,1,1,1,0,0
1185276,-122.42108285,37.7649108442,1,1,1,0,0
1185292,-122.47284403,37.7796457696,0,2,3,4,5
1185293,-122.411888792,37.7888082904,0,0,0,3,1
1185357,-122.41638971,37.7652491154,1,1,1,0,0
1185552,-122.415000537,37.7620990021,1,1,1,0,0
1185610,-122.416261837,37.7853750846,0,0,0,3,1
1185938,-122.413591696,37.7638222259,1,1,1,0,0
1186109,-122.421861006,37.7880116319,0,0,0,3,1
1186179,-122.417028392,37.7603656932,1,1,1,0,0
1186236,-122.419159191,37.7833430636,0,0,0,3,1
1186405,-122.415000537,37.7620990021,1,1,1,0,0
1186431,-122.422330464,37.7903690689,0,0,0,3,1
1186479,-122.41763416,37.7870631862,0,0,0,3,1
1186692,-122.414955527,37.7913636074,0,0,0,3,1
1186906,-122.416452066,37.7863086886,0,0,0,3,1
1186927,-122.418274172,37.7870372044,0,0,0,3,1
1187009,-122.416230393,37.7636337703,1,1,1,0,0
1187080,-122.422695629,37.7921733285,0,0,0,3,1
1187158,-122.418368839,37.7874861572,0,0,0,3,1
1187186,-122.418467748,37.787965257,0,0,0,3,1
1187209,-122.418844748,37.789829767,0,0,0,3,1
1187337,-122.41664237,37.7872450378,0,0,0,3,1
1187529,-122.416082198,37.7628232674,1,1,1,0,0
1187562,-122.417802963,37.7562822237,1,1,1,0,0
1187611,-122.417817853,37.7578884408,1,1,1,0,0
1187806,-122.418562097,37.7841847091,0,0,0,3,1
1187901,-122.419039119,37.7907880214,0,0,0,3,1
1187965,-122.416261837,37.7853750846,0,0,0,3,1
1187972,-122.41664237,37.7872450378,0,0,0,3,1
1187977,-122.418467748,37.787965257,0,0,0,3,1
1188020,-122.41638971,37.7652491154,1,1,1,0,0
1188097,-122.41638971,37.7652491154,1,1,1,0,0
1188216,-122.414955527,37.7913636074,0,0,0,3,1
1188238,-122.417964484,37.7586968166,1,1,1,0,0
1188424,-122.415078609,37.7572102588,1,1,1,0,0
1188435,-122.419295456,37.787805224,0,0,0,3,1
1188520,-122.418274172,37.7870372044,0,0,0,3,1
1188550,-122.418467748,37.787965257,0,0,0,3,1
1188570,-122.419658344,37.7642205604,1,1,1,0,0
1188605,-122.413107623,37.765448018,1,1,1,0,0
1188716,-122.418467748,37.787965257,0,0,0,3,1
1188739,-122.413684555,37.7777984629,0,0,0,3,1
1188754,-122.420874632,37.7914943052,0,0,0,3,1
1188876,-122.417817853,37.7578884408,1,1,1,0,0
1188918,-122.418274172,37.7870372044,0,0,0,3,1
1189062,-122.418368839,37.7874861572,0,0,0,3,1
1189554,-122.417488324,37.765181804,1,1,1,0,0
1189707,-122.418658295,37.7889098399,0,0,0,3,1
1189774,-122.416261837,37.7853750846,0,0,0,3,1
1189803,-122.418274172,37.7870372044,0,0,0,3,1
1189890,-122.41638971,37.7652491154,1,1,1,0,0
1190175,-122.41592985,37.7604330004,1,1,1,0,0
1190333,-122.420307356,37.7886989512,0,0,0,3,1
1190394,-122.41592985,37.7604330004,1,1,1,0,0
1190479,-122.416075285,37.7844496613,0,0,0,3,1
1190491,-122.416482528,37.7604549121,1,1,1,0,0
1190566,-122.415155941,37.7636979309,1,1,1,0,0
1190710,-122.417964484,37.7586968166,1,1,1,0,0
1190862,-122.416230393,37.7636337703,1,1,1,0,0
1191461,-122.412502864,37.7590272975,1,1,1,0,0
1191476,-122.418486297,37.7634954373,1,1,1,0,0
1191516,-122.418844748,37.7898297669,0,0,0,3,1
1191775,-122.41592985,37.7604330004,1,1,1,0,0
1192005,-122.417016664,37.7595460925,1,1,1,0,0
1192246,-122.421056878,37.7923840814,0,0,0,3,1
1192382,-122.419062415,37.7912635361,0,0,0,3,1
1192426,-122.416078424,37.7620347867,1,1,1,0,0
1192537,-122.418274172,37.7870372043,0,0,0,3,1
1192539,-122.416075285,37.7844496613,0,0,0,3,1
1192732,-122.420307356,37.7886989512,0,0,0,3,1
1192839,-122.416261837,37.7853750846,0,0,0,3,1
1192895,-122.415155941,37.7636979309,1,1,1,0,0
1193234,-122.418467748,37.787965257,0,0,0,3,1
1193238,-122.417913862,37.7635887638,1,1,1,0,0
1193340,-122.416075285,37.7844496613,0,0,0,3,1
1193373,-122.418486297,37.7634954373,1,1,1,0,0
1193428,-122.419508198,37.7888565421,0,0,0,3,1
1193457,-122.414845139,37.7605000726,1,1,1,0,0
1193614,-122.414845139,37.7605000726,1,1,1,0,0
1193617,-122.413223677,37.7606516284,1,1,1,0,0
1193700,-122.415155941,37.7636979309,1,1,1,0,0
1193796,-122.416075285,37.7844496613,0,0,0,3,1
1193815,-122.416230393,37.7636337703,1,1,1,0,0
1193868,-122.41664237,37.7872450378,0,0,0,3,1
1193893,-122.415000537,37.7620990021,1,1,1,0,0
1194005,-122.418486297,37.7634954373,1,1,1,0,0
1194057,-122.419930112,37.7868262082,0,0,0,3,1
1194152,-122.416075285,37.7844496613,0,0,0,3,1
1194193,-122.416452066,37.7863086886,0,0,0,3,1
1194306,-122.41638971,37.7652491154,1,1,1,0,0
1194371,-122.42058044,37.7649968623,1,1,1,0,0
1194500,-122.419930112,37.7868262082,0,0,0,3,1
1194654,-122.419039119,37.7907880214,0,0,0,3,1
1194696,-122.41638971,37.7652491154,1,1,1,0,0
1194857,-122.416230393,37.7636337703,1,1,1,0,0
1194860,-122.418844748,37.7898297669,0,0,0,3,1
1194883,-122.416075285,37.7844496613,0,0,0,3,1
1194997,-122.415781282,37.7588312135,1,1,1,0,0
1195214,-122.416261837,37.7853750846,0,0,0,3,1
1195307,-122.415781282,37.7588312135,1,1,1,0,0
1195470,-122.416075285,37.7844496613,0,0,0,3,1
1195479,-122.417964484,37.7586968166,1,1,1,0,0
1195634,-122.416261837,37.7853750846,0,0,0,3,1
1195727,-122.418467748,37.787965257,0,0,0,3,1
1195966,-122.41718521,37.7627583408,1,1,1,0,0
1196156,-122.418274172,37.7870372043,0,0,0,3,1
1196188,-122.420908469,37.7657766621,1,1,1,0,0
1196318,-122.491956779,37.7768766735,1,2,3,4,5
1196333,-122.418484652,37.7877245364,0,0,0,3,1
1196546,-122.416261837,37.7853750846,0,0,0,3,1
1196550,-122.418844748,37.789829767,0,0,0,3,1
1196584,-122.415000537,37.7620990021,1,1,1,0,0
1196657,-122.418274172,37.7870372044,0,0,0,3,1
1196760,-122.420874632,37.7914943052,0,0,0,3,1
1196804,-122.408603298,37.7920560718,0,0,0,1,3
1196861,-122.417964484,37.7586968166,1,1,1,0,0
1196873,-122.416230393,37.7636337703,1,1,1,0,0
1196918,-122.41592985,37.7604330004,1,1,1,0,0
1196954,-122.41718521,37.7627583408,1,1,1,0,0
1196983,-122.415617252,37.756413769,1,1,1,0,0
1197039,-122.419039119,37.7907880214,0,0,0,3,1
1197045,-122.413591696,37.7638222259,1,1,1,0,0
1197049,-122.416230393,37.7636337703,1,1,1,0,0
1197058,-122.416720982,37.7571677817,1,1,1,0,0
1197179,-122.418274172,37.7870372044,0,0,0,3,1
1197333,-122.416230393,37.7636337703,1,1,1,0,0
1197538,-122.41592985,37.7604330004,1,1,1,0,0
1197605,-122.41739283,37.7909741243,0,0,0,3,1
1197891,-122.408427408,37.7644278689,1,1,1,0,0
1197899,-122.420691681,37.7905770711,0,0,0,3,1
1197943,-122.416720982,37.7571677817,1,1,1,0,0
1197964,-122.418844748,37.7898297669,0,0,0,3,1
1198018,-122.415921585,37.7596123169,1,1,1,0,0
1198130,-122.420691681,37.790577071,0,0,0,3,1
1198339,-122.416075285,37.7844496613,0,0,0,3,1
1198373,-122.418486297,37.7634954373,1,1,1,0,0
1198434,-122.415000537,37.7620990021,1,1,1,0,0
1198909,-122.418120086,37.760301234,1,1,1,0,0
1198929,-122.417964484,37.7586968166,1,1,1,0,0
1198957,-122.481183172,37.743726817,1,2,3,4,5
1198990,-122.417964484,37.7586968166,1,1,1,0,0
1199016,-122.41638971,37.7652491154,1,1,1,0,0
1199022,-122.418467748,37.787965257,0,0,0,3,1
1199250,-122.417273345,37.7861493948,0,0,0,3,1
1199612,-122.415155941,37.7636979309,1,1,1,0,0
1199807,-122.423907411,37.7990497607,0,0,0,3,1
1199870,-122.412436902,37.7834857456,0,0,0,3,1
1200056,-122.416872884,37.7587640201,1,1,1,0,0
1200274,-122.415155941,37.7636979309,1,1,1,0,0
1200399,-122.414845139,37.7605000726,1,1,1,0,0
1200561,-122.417209639,37.7900459017,0,0,0,3,1
1200624,-122.416075285,37.7844496613,0,0,0,3,1
1200646,-122.416075285,37.7844496613,0,0,0,3,1
1200784,-122.41638971,37.7652491154,1,1,1,0,0
1200961,-122.417964484,37.7586968166,1,1,1,0,0
1200976,-122.416261837,37.7853750846,0,0,0,3,1
1201138,-122.416075285,37.7844496613,0,0,0,3,1
1201166,-122.418467748,37.787965257,0,0,0,3,1
1201201,-122.418467748,37.787965257,0,0,0,3,1
1201227,-122.416078424,37.7620347867,1,1,1,0,0
1201340,-122.418368839,37.7874861572,0,0,0,3,1
1201444,-122.418274172,37.7870372044,0,0,0,3,1
1201476,-122.416230393,37.7636337703,1,1,1,0,0
1201545,-122.418368839,37.7874861572,0,0,0,3,1
1201600,-122.415155941,37.7636979309,1,1,1,0,0
1201711,-122.415000537,37.7620990021,1,1,1,0,0
1201733,-122.414845139,37.7605000726,1,1,1,0,0
1201743,-122.420691681,37.7905770711,0,0,0,3,1
1201779,-122.414683321,37.7580774437,1,1,1,0,0
1201831,-122.421949488,37.7884881521,0,0,0,3,1
1201841,-122.418368839,37.7874861572,0,0,0,3,1
1201918,-122.419039119,37.7907880214,0,0,0,3,1
1201991,-122.417970955,37.7594884557,1,1,1,0,0
1202027,-122.418467748,37.787965257,0,0,0,3,1
1202248,-122.420691681,37.7905770711,0,0,0,3,1
1202342,-122.417903978,37.7851670876,0,0,0,3,1
1202346,-122.411456231,37.7655489762,1,1,1,0,0
1202478,-122.41638971,37.7652491154,1,1,1,0,0
1202544,-122.416075285,37.7844496613,0,0,0,3,1
1202621,-122.413591696,37.7638222259,1,1,1,0,0
1202749,-122.423598601,37.788279963,0,0,0,3,1
1202834,-122.416075285,37.7844496613,0,0,0,3,1
1202882,-122.416075285,37.7844496613,0,0,0,3,1
1203277,-122.415781282,37.7588312135,1,1,1,0,0
1203324,-122.41592985,37.7604330004,1,1,1,0,0
1203356,-122.418467748,37.787965257,0,0,0,3,1
1203456,-122.41134639,37.7604595003,1,1,1,0,0
1203466,-122.418368839,37.7874861572,0,0,0,3,1
1203483,-122.416075285,37.7844496613,0,0,0,3,1
1203767,-122.419126295,37.786984958,0,0,0,3,1
1204227,-122.416261837,37.7853750846,0,0,0,3,1
1204362,-122.472972401,37.7132391314,1,2,2,2,2
1204418,-122.418486297,37.7634954373,1,1,1,0,0
1204550,-122.417650682,37.7880158477,0,0,0,3,1
1204685,-122.417805281,37.7961931796,0,0,0,3,1
1204713,-122.41592985,37.7604330004,1,1,1,0,0
1204966,-122.419039119,37.7907880214,0,0,0,3,1
1204980,-122.416075285,37.7844496613,0,0,0,3,1
1205186,-122.41638971,37.7652491154,1,1,1,0,0
1205523,-122.416075285,37.7844496613,0,0,0,3,1
1205525,-122.41766064,37.755504342,1,1,1,0,0
1205574,-122.416075285,37.7844496613,0,0,0,3,1
1205698,-122.416078424,37.7620347867,1,1,1,0,0
1205863,-122.420691681,37.7905770711,0,0,0,3,1
1206114,-122.415921585,37.7596123169,1,1,1,0,0
1206167,-122.416261837,37.7853750846,0,0,0,3,1
1206483,-122.418090767,37.7861007452,0,0,0,3,1
1206514,-122.416078424,37.7620347867,1,1,1,0,0
1206883,-122.416230393,37.7636337703,1,1,1,0,0
1206924,-122.410721626,37.7870966496,0,0,0,1,3
1207077,-122.416230393,37.7636337703,1,1,1,0,0
1207086,-122.418368839,37.7874861572,0,0,0,3,1
1207120,-122.418467748,37.787965257,0,0,0,3,1
1207149,-122.418368839,37.7874861572,0,0,0,3,1
1207169,-122.41664237,37.7872450378,0,0,0,3,1
1207396,-122.417339032,37.7643660723,1,1,1,0,0
1207461,-122.416230393,37.7636337703,1,1,1,0,0
1207558,-122.41638971,37.7652491154,1,1,1,0,0
1207715,-122.416916142,37.7843944492,0,0,0,3,1
1207718,-122.417964484,37.7586968166,1,1,1,0,0
1207806,-122.418486297,37.7634954373,1,1,1,0,0
1207913,-122.41638971,37.7652491154,1,1,1,0,0
1207936,-122.446640402,37.7984867748,0,0,0,3,1
1208020,-122.41766064,37.755504342,1,1,1,0,0
1208051,-122.418844748,37.789829767,0,0,0,3,1
1208148,-122.415308389,37.7653161356,1,1,1,0,0
1208186,-122.418219834,37.7908244664,0,0,0,3,1
1208222,-122.417955822,37.7578801214,1,1,1,0,0
1208229,-122.418467748,37.787965257,0,0,0,3,1
1208290,-122.414545329,37.7580855289,1,1,1,0,0
1208353,-122.419039119,37.7907880214,0,0,0,3,1
1208582,-122.418753848,37.756225012,1,1,1,0,0
1208732,-122.414845139,37.7605000726,1,1,1,0,0
1208770,-122.416230393,37.7636337703,1,1,1,0,0
1208872,-122.416075285,37.7844496613,0,0,0,3,1
1209261,-122.418368839,37.7874861572,0,0,0,3,1
1209415,-122.420497289,37.7896188193,0,0,0,3,1
1209441,-122.417903978,37.7851670876,0,0,0,3,1
1209480,-122.417339032,37.7643660723,1,1,1,0,0
1209515,-122.41592985,37.7604330004,1,1,1,0,0
1209739,-122.416230393,37.7636337703,1,1,1,0,0
1209819,-122.416075285,37.7844496613,0,0,0,3,1
1209820,-122.418368839,37.7874861572,0,0,0,3,1
1209913,-122.417180449,37.7619674218,1,1,1,0,0
1209925,-122.416075285,37.7844496613,0,0,0,3,1
1209990,-122.41592985,37.7604330004,1,1,1,0,0
1210113,-122.418368839,37.7874861572,0,0,0,3,1
1210182,-122.41664237,37.7872450378,0,0,0,3,1
1210459,-122.416075285,37.7844496613,0,0,0,3,1
1210551,-122.41592985,37.7604330004,1,1,1,0,0
1210919,-122.41592985,37.7604330004,1,1,1,0,0
1211162,-122.420307356,37.7886989512,0,0,0,3,1
1211192,-122.434352484,37.7830826587,0,0,0,3,1
1211237,-122.418368839,37.7874861572,0,0,0,3,1
1211312,-122.416230393,37.7636337703,1,1,1,0,0
1211479,-122.476691498,37.7738311004,1,2,3,4,5
1211603,-122.420497289,37.7896188192,0,0,0,3,1
1211623,-122.414693065,37.7588955948,1,1,1,0,0
1211698,-122.416230393,37.7636337703,1,1,1,0,0
1211744,-122.413107623,37.765448018,1,1,1,0,0
1211848,-122.418368839,37.7874861572,0,0,0,3,1
1211882,-122.417964484,37.7586968166,1,1,1,0,0
1211925,-122.422330464,37.7903690689,0,0,0,3,1
1211964,-122.417903978,37.7851670876,0,0,0,3,1
1212005,-122.417019321,37.7891095539,0,0,0,3,1
1212092,-122.41768801,37.7844817572,0,0,0,3,1
1212147,-122.415155941,37.7636979309,1,1,1,0,0
1212150,-122.454977574,37.7766577484,0,0,3,4,5
1212198,-122.418274172,37.7870372044,0,0,0,3,1
1212225,-122.413107623,37.765448018,1,1,1,0,0
1212457,-122.416075285,37.7844496613,0,0,0,3,1
1212466,-122.420691681,37.790577071,0,0,0,3,1
1212476,-122.420691681,37.7905770711,0,0,0,3,1
1212588,-122.416569016,37.7555687969,1,1,1,0,0
1212696,-122.416472035,37.7603453746,1,1,1,0,0
1212757,-122.415000537,37.7620990021,1,1,1,0,0
1212780,-122.416230393,37.7636337703,1,1,1,0,0
1212874,-122.416320645,37.7587424639,1,1,1,0,0
1212901,-122.416230393,37.7636337703,1,1,1,0,0
1212916,-122.417511997,37.7546910849,1,1,1,0,0
1213014,-122.421074787,37.7928376627,0,0,0,3,1
1213190,-122.416230393,37.7636337703,1,1,1,0,0
1213210,-122.416230393,37.7636337703,1,1,1,0,0
1213311,-122.418844748,37.789829767,0,0,0,3,1
1213519,-122.417209639,37.7900459017,0,0,0,3,1
1213546,-122.41638971,37.7652491154,1,1,1,0,0
1213662,-122.41664237,37.7872450378,0,0,0,3,1
1213718,-122.417964484,37.7586968166,1,1,1,0,0
1213793,-122.420850403,37.7910371428,0,0,0,3,1
1213834,-122.419694814,37.7897774161,0,0,0,3,1
1213850,-122.417964484,37.7586968166,1,1,1,0,0
1213896,-122.420231591,37.787980962,0,0,0,3,1
1213935,-122.416872884,37.7587640201,1,1,1,0,0
1214017,-122.418486297,37.7634954373,1,1,1,0,0
1214023,-122.417903978,37.7851670876,0,0,0,3,1
1214398,-122.418274172,37.7870372044,0,0,0,3,1
1214412,-122.417730377,37.7619893172,1,1,1,0,0
1214467,-122.416230393,37.7636337703,1,1,1,0,0
1214542,-122.420691681,37.7905770711,0,0,0,3,1
1214601,-122.416230393,37.7636337703,1,1,1,0,0
1214608,-122.41508906,37.7573197989,1,1,1,0,0
1214612,-122.416070933,37.7612142237,1,1,1,0,0
1214649,-122.418486297,37.7634954373,1,1,1,0,0
1214665,-122.41718521,37.7627583408,1,1,1,0,0
1214811,-122.421572274,37.7866181601,0,0,0,3,1
1214926,-122.415000537,37.7620990021,1,1,1,0,0
1215153,-122.413684555,37.7777984629,0,0,0,3,1
1215247,-122.416075285,37.7844496613,0,0,0,3,1
1215258,-122.416075285,37.7844496613,0,0,0,3,1
1215571,-122.41664237,37.7872450378,0,0,0,3,1
1215672,-122.418467748,37.787965257,0,0,0,3,1
1215733,-122.418274172,37.7870372044,0,0,0,3,1
1215903,-122.418368839,37.7874861572,0,0,0,3,1
1216590,-122.41592985,37.7604330004,1,1,1,0,0
1216592,-122.416075285,37.7844496613,0,0,0,3,1
1216950,-122.420307356,37.7886989511,0,0,0,3,1
1216986,-122.418467748,37.787965257,0,0,0,3,1
1217032,-122.418368839,37.7874861572,0,0,0,3,1
1217100,-122.416230393,37.7636337703,1,1,1,0,0
1217128,-122.418368839,37.7874861572,0,0,0,3,1
1217377,-122.418274172,37.7870372044,0,0,0,3,1
1217502,-122.416075285,37.7844496613,0,0,0,3,1
1217580,-122.416916142,37.7843944492,0,0,0,3,1
1217637,-122.416075285,37.7844496613,0,0,0,3,1
1217771,-122.416075285,37.7844496613,0,0,0,3,1
1217806,-122.418467748,37.787965257,0,0,0,3,1
1217842,-122.416230393,37.7636337703,1,1,1,0,0
1217854,-122.416230393,37.7636337703,1,1,1,0,0
1217904,-122.418274172,37.7870372044,0,0,0,3,1
1218072,-122.419039119,37.7907880214,0,0,0,3,1
1218095,-122.416230393,37.7636337703,1,1,1,0,0
1218173,-122.418274172,37.7870372043,0,0,0,3,1
1218400,-122.416230393,37.7636337703,1,1,1,0,0
1218403,-122.416916142,37.7843944492,0,0,0,3,1
1218626,-122.416075285,37.7844496613,0,0,0,3,1
1218853,-122.41592985,37.7604330004,1,1,1,0,0
1218979,-122.416078424,37.7620347867,1,1,1,0,0
1219125,-122.41592985,37.7604330004,1,1,1,0,0
1219225,-122.409268441,37.7837998724,0,0,0,1,3
1219576,-122.418368839,37.7874861572,0,0,0,3,1
1219695,-122.416075285,37.7844496613,0,0,0,3,1
1220093,-122.416075285,37.7844496613,0,0,0,3,1
1220310,-122.413107623,37.765448018,1,1,1,0,0
1220362,-122.416075285,37.7844496613,0,0,0,3,1
1220636,-122.41664237,37.7872450378,0,0,0,3,1
1220657,-122.41592985,37.7604330004,1,1,1,0,0
1220916,-122.41592985,37.7604330004,1,1,1,0,0
1221005,-122.418274172,37.7870372043,0,0,0,3,1
1221198,-122.41592985,37.7604330004,1,1,1,0,0
1221262,-122.416075285,37.7844496613,0,0,0,3,1
1221316,-122.417817853,37.7578884408,1,1,1,0,0
1221384,-122.473064099,37.7122982509,1,2,2,2,2
1221748,-122.415000537,37.7620990021,1,1,1,0,0
1221948,-122.41592985,37.7604330004,1,1,1,0,0
1221964,-122.418467748,37.787965257,0,0,0,3,1
1222060,-122.417164792,37.7470622078,1,1,1,0,0
1222109,-122.413107623,37.765448018,1,1,1,0,0
1222143,-122.418274172,37.7870372044,0,0,0,3,1
1222194,-122.418486297,37.7634954373,1,1,1,0,0
1222221,-122.415155941,37.7636979309,1,1,1,0,0
1222264,-122.417817853,37.7578884408,1,1,1,0,0
1222379,-122.412502864,37.7590272975,1,1,1,0,0
1222399,-122.417028392,37.7603656932,1,1,1,0,0
1222497,-122.415336129,37.7854364799,0,0,0,3,1
1222563,-122.41638971,37.7652491154,1,1,1,0,0
1222630,-122.416230393,37.7636337703,1,1,1,0,0
1222699,-122.420874632,37.7914943052,0,0,0,3,1
1222910,-122.416075285,37.7844496613,0,0,0,3,1
1223443,-122.418274172,37.7870372044,0,0,0,3,1
1223506,-122.418274172,37.7870372044,0,0,0,3,1
1224005,-122.418562843,37.7884306841,0,0,0,3,1
1224006,-122.420691681,37.790577071,0,0,0,3,1
1224017,-122.41718521,37.7627583408,1,1,1,0,0
1224216,-122.418467748,37.787965257,0,0,0,3,1
1224281,-122.416552635,37.7668698952,1,1,1,0,0
1224343,-122.420874632,37.7914943052,0,0,0,3,1
1224345,-122.417964484,37.7586968166,1,1,1,0,0
1224384,-122.416872884,37.7587640201,1,1,1,0,0
1224449,-122.417964484,37.7586968166,1,1,1,0,0
1224654,-122.41592985,37.7604330004,1,1,1,0,0
1225090,-122.416230393,37.7636337703,1,1,1,0,0
1225134,-122.491738618,37.7563548658,1,2,3,4,5
1225213,-122.415000537,37.7620990021,1,1,1,0,0
1225245,-122.416075285,37.7844496613,0,0,0,3,1
1225261,-122.417964484,37.7586968166,1,1,1,0,0
1225267,-122.415155941,37.7636979309,1,1,1,0,0
1225413,-122.42206273,37.7899200015,0,0,0,3,1
1225738,-122.416075285,37.7844496613,0,0,0,3,1
1225802,-122.416075285,37.7844496613,0,0,0,3,1
1225854,-122.416075285,37.7844496613,0,0,0,3,1
1225977,-122.415000537,37.7620990021,1,1,1,0,0
1226033,-122.418368839,37.7874861572,0,0,0,3,1
1226096,-122.418467748,37.787965257,0,0,0,3,1
1226141,-122.418467748,37.787965257,0,0,0,3,1
1226230,-122.416075285,37.7844496613,0,0,0,3,1
1226253,-122.414845139,37.7605000726,1,1,1,0,0
1226278,-122.418274172,37.7870372044,0,0,0,3,1
1226457,-122.417180449,37.7619674218,1,1,1,0,0
1226553,-122.420691681,37.7905770711,0,0,0,3,1
1226735,-122.416230393,37.7636337703,1,1,1,0,0
1226814,-122.416261837,37.7853750846,0,0,0,3,1
1226897,-122.418467748,37.787965257,0,0,0,3,1
1227608,-122.41854994,37.7642837095,1,1,1,0,0
1227664,-122.416230393,37.7636337703,1,1,1,0,0
1227783,-122.418368839,37.7874861572,0,0,0,3,1
1227801,-122.41592985,37.7604330004,1,1,1,0,0
1227829,-122.417641343,37.787173525,0,0,0,3,1
1228068,-122.420211965,37.7882225424,0,0,0,3,1
1228092,-122.418467748,37.787965257,0,0,0,3,1
1228158,-122.420307356,37.7886989512,0,0,0,3,1
1228198,-122.418701003,37.7651098786,1,1,1,0,0
1228292,-122.418467748,37.787965257,0,0,0,3,1
1228376,-122.416230393,37.7636337703,1,1,1,0,0
1228471,-122.41638971,37.7652491154,1,1,1,0,0
1228541,-122.418368839,37.7874861572,0,0,0,3,1
1228618,-122.417817853,37.7578884408,1,1,1,0,0
1228680,-122.420691681,37.7905770711,0,0,0,3,1
1228707,-122.416261837,37.7853750846,0,0,0,3,1
1228915,-122.418274172,37.7870372044,0,0,0,3,1
1228961,-122.420497289,37.7896188193,0,0,0,3,1
1229023,-122.416070933,37.7612142237,1,1,1,0,0
1229146,-122.416078424,37.7620347867,1,1,1,0,0
1229240,-122.418415888,37.7626869632,1,1,1,0,0
1229310,-122.417970955,37.7594884557,1,1,1,0,0
1229589,-122.416075285,37.7844496613,0,0,0,3,1
1229604,-122.413591696,37.7638222259,1,1,1,0,0
1229628,-122.415000537,37.7620990021,1,1,1,0,0
1229644,-122.416078424,37.7620347867,1,1,1,0,0
1229716,-122.427760281,37.7661926848,1,1,1,0,0
1229726,-122.420307356,37.7886989512,0,0,0,3,1
1229819,-122.41592985,37.7604330004,1,1,1,0,0
1229861,-122.417332583,37.7635718956,1,1,1,0,0
1229977,-122.420691681,37.7905770711,0,0,0,3,1
1230169,-122.418467748,37.787965257,0,0,0,3,1
1230206,-122.418467748,37.787965257,0,0,0,3,1
1230299,-122.416075285,37.7844496613,0,0,0,3,1
1230442,-122.416230393,37.7636337703,1,1,1,0,0
1230729,-122.418274172,37.7870372044,0,0,0,3,1
1230861,-122.41592985,37.7604330004,1,1,1,0,0
1230865,-122.397911708,37.7865816189,0,0,0,1,3
1230920,-122.420307356,37.7886989512,0,0,0,3,1
1230927,-122.416078424,37.7620347867,1,1,1,0,0
1231094,-122.416078424,37.7620347867,1,1,1,0,0
